pick,net,sta,chan,ptime,stime,source,lat,lon,elv,ptime0,stime0,predict,prob,std
2024T000000056,KS,CHJ3,HH,2024-06-12T04:56:10.712766Z,2024-06-12T04:56:31.717163Z,add,36.873,127.9748,238.0,,,D,0.9966,0.0246
2024T000000056,KS,CHOA,HG,2024-06-12T04:55:49.889157Z,2024-06-12T04:55:54.862991Z,add,35.8408,127.117,107.0,,,D,1.0,0.0
2024T000000056,KS,CHRB,HH,2024-06-12T04:56:09.185469Z,2024-06-12T04:56:28.970131Z,add,35.5342,128.4779,73.0,,,D,0.9995,0.0013
2024T000000056,KS,CHYB,HH,2024-06-12T04:56:19.133936Z,2024-06-12T04:56:46.863292Z,add,36.9439,128.9144,366.0,,,U,0.9957,0.008
2024T000000056,KS,CIGB,HH,2024-06-12T04:56:08.493837Z,2024-06-12T04:56:27.726140Z,add,36.0398,128.3813,85.0,,,U,0.7682,0.0886
2024T000000056,KS,CJD,HH,2024-06-12T04:56:13.891324Z,2024-06-12T04:56:37.434134Z,add,33.9593,126.2933,82.0,,,U,0.7857,0.0568
2024T000000056,KS,CJDB,HH,2024-06-12T04:55:52.740029Z,2024-06-12T04:55:59.783989Z,add,36.1741,126.5285,69.0,,,U,1.0,0.0
2024T000000056,KS,CLSA,HG,2024-06-12T04:56:09.755215Z,2024-06-12T04:56:29.994891Z,add,35.3628,128.4907,50.0,,,U,0.5138,0.1325
2024T000000056,KS,CPR2,EL,2024-06-12T04:56:04.813337Z,2024-06-12T04:56:20.694860Z,add,36.2211,127.9718,297.0,,,D,0.8009,0.2695
2024T000000056,KS,CSDB,HH,2024-06-12T04:56:10.438956Z,2024-06-12T04:56:31.224683Z,add,34.1811,126.8956,79.0,,,U,0.9989,0.0021
2024T000000056,KS,CSOA,HG,2024-06-12T04:56:17.351794Z,2024-06-12T04:56:43.658039Z,add,36.3878,129.0854,258.0,,,U,0.5952,0.1776
2024T000000056,KS,CWO2,EL,2024-06-12T04:56:23.371317Z,2024-06-12T04:56:54.484213Z,add,38.0834,127.5204,395.0,,,U,0.9999,0.0002
2024T000000056,KS,DAGA,HG,2024-06-12T04:56:11.099272Z,2024-06-12T04:56:32.412341Z,add,35.8788,128.6527,112.2,,,U,0.6586,0.1698
2024T000000056,KS,DAYA,HG,2024-06-12T04:55:51.607932Z,2024-06-12T04:55:57.829900Z,add,35.310266,126.972796,44.0,,,U,1.0,0.0
2024T000000056,KS,DDCA,HG,2024-06-12T04:56:19.954259Z,2024-06-12T04:56:48.338663Z,add,37.902,127.061,162.39999999999998,,,D,0.5162,0.2391
2024T000000056,KS,DDCB,HH,2024-06-12T04:56:26.237152Z,2024-06-12T04:56:59.638242Z,add,37.8317,124.7069,81.0,,,D,0.6619,0.323
2024T000000056,KS,DEI2,HH,2024-06-12T04:56:11.912068Z,2024-06-12T04:56:33.874246Z,add,37.2557,126.1048,91.1,,,D,0.6442,0.2735
2024T000000056,KS,DGHA,HG,2024-06-12T04:55:56.539557Z,2024-06-12T04:56:06.342837Z,add,35.8352,127.5711,359.0,,,D,1.0,0.0
2024T000000056,KS,DGJA,HG,2024-06-12T04:56:05.773635Z,2024-06-12T04:56:22.360780Z,add,36.8894,126.6174,85.0,,,D,0.664,0.1478
2024T000000056,KS,DGLA,HG,2024-06-12T04:56:12.227880Z,2024-06-12T04:56:34.442267Z,add,36.7907,128.2706,496.0,,,D,0.9859,0.0553
2024T000000056,KS,DKSA,HG,2024-06-12T04:56:12.301335Z,2024-06-12T04:56:34.574383Z,add,36.9044,128.1456,322.0,,,D,0.645,0.1893
2024T000000056,KS,DNBA,HG,2024-06-12T04:56:10.640174Z,2024-06-12T04:56:31.586599Z,add,36.3906,128.4284,116.0,,,U,0.5859,0.2741
2024T000000056,KS,DNYA,HG,2024-06-12T04:56:14.746784Z,2024-06-12T04:56:38.972753Z,add,36.9877,128.3559,231.0,,,D,0.7233,0.1274
2024T000000056,KS,DUSB,HH,2024-06-12T04:55:59.821385Z,2024-06-12T04:56:12.007932Z,add,35.8942,127.7731,694.0,,,D,0.8855,0.0988
2024T000000056,KS,ECDB,HH,2024-06-12T04:55:57.190247Z,2024-06-12T04:56:07.466034Z,add,36.1183,125.9797,84.0,,,D,0.8188,0.2171
2024T000000056,KS,EURB,HH,2024-06-12T04:56:07.710889Z,2024-06-12T04:56:26.317901Z,add,35.322492,128.288222,13.0,,,U,0.9999,0.0005
2024T000000056,KS,EUSB,HH,2024-06-12T04:56:13.082775Z,2024-06-12T04:56:35.979883Z,add,36.3561,128.6887,123.0,,,D,0.9999,0.0002
2024T000000056,KS,GACA,HG,2024-06-12T04:56:08.939888Z,2024-06-12T04:56:28.528422Z,add,35.1136,128.3071,178.0,,,D,0.9761,0.0178
2024T000000056,KS,GAGA,HG,2024-06-12T04:56:22.900813Z,2024-06-12T04:56:53.638025Z,add,37.1306,129.1696,203.0,,,D,0.9495,0.0483
2024T000000056,KS,GAPB,HH,2024-06-12T04:56:20.129913Z,2024-06-12T04:56:48.654578Z,add,37.8442,127.4949,123.8,,,U,0.8118,0.2336
2024T000000056,KS,GBI2,HH,2024-06-12T04:56:07.596384Z,2024-06-12T04:56:26.111948Z,add,36.6255,125.559515,144.1,,,D,0.9553,0.0927
2024T000000056,KS,GDDB,HH,2024-06-12T04:56:15.007458Z,2024-06-12T04:56:39.441596Z,add,34.9931,128.8313,127.40000000000002,,,D,0.6201,0.2108
2024T000000056,KS,GEJA,HG,2024-06-12T04:56:13.413465Z,2024-06-12T04:56:36.574661Z,add,34.998401,128.679686,24.0,,,D,0.8318,0.1482
2024T000000056,KS,GEJB,HH,2024-06-12T04:56:31.012817Z,2024-06-12T04:57:08.226566Z,add,38.4165,128.3858,135.0,,,D,0.9132,0.1694
2024T000000056,KS,GGDA,HG,2024-06-12T04:56:17.852961Z,2024-06-12T04:56:44.559410Z,add,35.9499,129.2531,85.0,,,U,0.8336,0.1037
2024T000000056,KS,GGDB,HH,2024-06-12T04:56:18.421014Z,2024-06-12T04:56:45.581077Z,add,34.0521917,125.126362,69.0,,,U,0.5183,0.1992
2024T000000056,KS,GGGA,HG,2024-06-12T04:56:20.473311Z,2024-06-12T04:56:49.272185Z,add,36.3637,129.3908,132.0,,,D,0.6204,0.1176
2024T000000056,KS,GGSA,HG,2024-06-12T04:56:21.216158Z,2024-06-12T04:56:50.608198Z,add,36.9295,129.1518,655.0,,,U,0.9573,0.0478
2024T000000056,KS,GGTA,HG,2024-06-12T04:56:17.958963Z,2024-06-12T04:56:44.750061Z,add,37.7686,126.8991,126.0,,,U,0.9555,0.0512
2024T000000056,KS,GH2B,HH,2024-06-12T04:56:17.225320Z,2024-06-12T04:56:43.430568Z,add,37.7076,126.446435,81.69999999999999,,,U,0.9581,0.1222
2024T000000056,KS,GICA,HG,2024-06-12T04:56:05.544791Z,2024-06-12T04:56:21.964116Z,add,36.0812,128.1016,120.0,,,U,0.8132,0.2125
2024T000000056,KS,GIGA,HG,2024-06-12T04:56:17.489293Z,2024-06-12T04:56:43.905337Z,add,36.0689,129.1996,104.0,,,U,0.9608,0.0523
2024T000000056,KS,GIJA,HG,2024-06-12T04:55:46.714401Z,2024-06-12T04:55:49.246721Z,original,35.796622,126.902045,16.0,2024-06-12T04:55:46.714401Z,2024-06-12T04:55:49.246721Z,D,1.0,0.0
2024T000000056,KS,GKSA,HG,2024-06-12T04:55:55.066450Z,2024-06-12T04:56:03.800151Z,add,35.2304,127.2252,182.0,,,U,1.0,0.0
2024T000000056,KS,GLCA,HG,2024-06-12T04:56:25.646791Z,2024-06-12T04:56:58.576511Z,add,37.9049,128.5207,600.0,,,D,0.9995,0.0028
2024T000000056,KS,GLSA,HG,2024-06-12T04:55:59.164845Z,2024-06-12T04:56:10.874537Z,add,36.5255,126.545,77.0,,,D,0.9999,0.0003
2024T000000056,KS,GMDB,HH,2024-06-12T04:56:13.148638Z,2024-06-12T04:56:36.098344Z,add,34.0408,127.2882,132.0,,,D,0.9822,0.0243
2024T000000056,KS,GMHB,HH,2024-06-12T04:56:25.338915Z,2024-06-12T04:56:58.022817Z,add,38.25,127.421,246.0,,,U,1.0,0.0
2024T000000056,KS,GMPB,HH,2024-06-12T04:56:16.159922Z,2024-06-12T04:56:41.514386Z,add,37.6421,126.6756,52.0,,,U,0.5502,0.1364
2024T000000056,KS,GOBA,HG,2024-06-12T04:56:01.643521Z,2024-06-12T04:56:15.153194Z,add,36.657064,126.544051,45.0,,,D,1.0,0.0
2024T000000056,KS,GOCB,HH,2024-06-12T04:55:50.247519Z,2024-06-12T04:55:55.481073Z,add,35.348448,126.598183,45.0,,,D,1.0,0.0
2024T000000056,KS,GOSF,EL,2024-06-12T04:56:22.998698Z,2024-06-12T04:56:53.814069Z,add,33.302741,126.182302,20.0,,,U,0.6783,0.2581
2024T000000056,KS,GSGA,HG,2024-06-12T04:56:14.943878Z,2024-06-12T04:56:39.327241Z,add,37.5516,126.8443,91.6,,,D,0.7097,0.2887
2024T000000056,KS,GSNA,HG,2024-06-12T04:56:14.987573Z,2024-06-12T04:56:39.405831Z,add,35.7576,129.0109,220.0,,,D,0.7505,0.2283
2024T000000056,KS,GUJA,HG,2024-06-12T04:56:19.026071Z,2024-06-12T04:56:46.669294Z,add,33.5504,126.7503,63.0,,,U,0.7468,0.0698
2024T000000056,KS,GUMA,HG,2024-06-12T04:56:08.361743Z,2024-06-12T04:56:27.488550Z,add,36.2347,128.2902,102.0,,,D,0.9964,0.0077
2024T000000056,KS,GUWB,HH,2024-06-12T04:56:11.286181Z,2024-06-12T04:56:32.748517Z,add,36.18242,128.5932,138.9,,,U,0.9359,0.1649
2024T000000056,KS,GWLA,HG,2024-06-12T04:56:20.661495Z,2024-06-12T04:56:49.610634Z,add,37.2195,128.8212,873.0,,,D,0.8437,0.1812
2024T000000056,KS,GWYB,HH,2024-06-12T04:56:04.046832Z,2024-06-12T04:56:19.301794Z,add,34.943289,127.691414,76.0,,,D,0.9417,0.1559
2024T000000056,KS,HA2B,HH,2024-06-12T04:56:21.633098Z,2024-06-12T04:56:51.358062Z,add,33.3925,126.2582,40.0,,,U,0.9985,0.0058
2024T000000056,KS,HACA,HG,2024-06-12T04:56:05.165726Z,2024-06-12T04:56:21.307070Z,add,35.4135383,128.1016417,126.0,,,D,0.9049,0.1527
2024T000000056,KS,HAIA,HG,2024-06-12T04:56:08.933352Z,2024-06-12T04:56:28.516665Z,add,34.9444,128.1928,62.0,,,D,0.9153,0.0566
2024T000000056,KS,HAMB,HH,2024-06-12T04:55:59.425793Z,2024-06-12T04:56:11.325018Z,add,35.5115544,127.745693,188.0,,,D,1.0,1e-04
2024T000000056,KS,HANB,HH,2024-06-12T04:56:05.121007Z,2024-06-12T04:56:21.229557Z,add,34.554,126.5688,65.0,,,U,0.5638,0.1755
2024T000000056,KS,HAWA,HG,2024-06-12T04:56:03.779393Z,2024-06-12T04:56:18.840140Z,add,34.671,126.3283,44.0,,,U,0.5505,0.2552
2024T000000056,KS,HAWB,HH,2024-06-12T04:56:08.492429Z,2024-06-12T04:56:27.723607Z,add,37.084445,126.773925,10.0,,,D,0.9995,0.0009
2024T000000056,KS,HCNA,HG,2024-06-12T04:56:05.610437Z,2024-06-12T04:56:22.077903Z,add,35.5652,128.17,79.0,,,D,0.997,0.0171
2024T000000056,KS,HEDA,HG,2024-06-12T04:56:06.374554Z,2024-06-12T04:56:23.498181Z,add,34.6064,126.0365,55.0,,,D,0.9856,0.0338
2024T000000056,KS,HESA,HG,2024-06-12T04:56:18.178725Z,2024-06-12T04:56:45.145312Z,add,37.5406,127.9565,249.0,,,D,1.0,0.0002
2024T000000056,KS,HGDB,HH,2024-06-12T04:56:11.360258Z,2024-06-12T04:56:32.881753Z,add,34.7068,125.2012,45.0,,,U,0.9038,0.0985
2024T000000056,KS,HGSA,HG,2024-06-12T04:56:01.457171Z,2024-06-12T04:56:14.831531Z,add,36.6579,126.6879,65.0,,,D,1.0,0.0
2024T000000056,KS,HMGA,HG,2024-06-12T04:56:21.533769Z,2024-06-12T04:56:51.179419Z,add,36.0761,129.5666,79.0,,,D,0.8986,0.0809
2024T000000056,KS,HMPA,HG,2024-06-12T04:55:54.000985Z,2024-06-12T04:56:01.960565Z,add,35.1413,126.6176,58.0,,,U,1.0,0.0
2024T000000056,KS,HOCA,HG,2024-06-12T04:56:19.556112Z,2024-06-12T04:56:47.622586Z,add,37.6838,127.8801,184.0,,,D,0.9988,0.0018
2024T000000056,KS,HONA,HG,2024-06-12T04:56:02.565956Z,2024-06-12T04:56:16.745524Z,add,36.4457,127.5791,162.0,,,D,0.5763,0.2706
2024T000000056,KS,HSJB,HH,2024-06-12T04:56:01.796172Z,2024-06-12T04:56:15.416696Z,add,36.5668,127.2804,86.0,,,D,0.8943,0.1681
2024T000000056,KS,HTDA,HG,2024-06-12T04:56:13.584402Z,2024-06-12T04:56:36.882106Z,add,34.3908,125.2986,48.0,,,D,0.9994,0.0015
2024T000000056,KS,HWCA,HG,2024-06-12T04:56:23.959393Z,2024-06-12T04:56:55.541843Z,add,38.065,127.7746,287.9,,,D,0.9589,0.0692
2024T000000056,KS,HWDB,HH,2024-06-12T04:56:16.872336Z,2024-06-12T04:56:42.795707Z,add,37.6322,127.3404,71.0,,,U,0.9057,0.1381
2024T000000056,KS,HWSA,HG,2024-06-12T04:56:06.406900Z,2024-06-12T04:56:23.567696Z,add,36.4412,127.9441,321.0,,,U,0.9353,0.031
2024T000000056,KS,HYDA,HG,2024-06-12T04:56:16.213132Z,2024-06-12T04:56:41.610087Z,add,36.283577,129.019264,287.0,,,U,0.9459,0.048
2024T000000056,KS,ICN2,EL,2024-06-12T04:56:12.621921Z,2024-06-12T04:56:35.150989Z,add,37.2908,127.4167,128.0,,,U,0.9831,0.0206
2024T000000056,KS,IJAA,HG,2024-06-12T04:56:25.015672Z,2024-06-12T04:56:57.441495Z,add,37.9471,128.3248,335.9,,,D,0.836,0.1029
2024T000000056,KS,IJBA,HG,2024-06-12T04:56:27.061438Z,2024-06-12T04:57:01.120631Z,add,38.1208,128.3173,462.0,,,D,0.8935,0.0778
2024T000000056,KS,IJDB,HH,2024-06-12T04:55:58.525732Z,2024-06-12T04:56:09.771308Z,add,35.1028,126.0651,55.0,,,D,1.0,0.0
2024T000000056,KS,IKSA,HG,2024-06-12T04:55:51.821554Z,2024-06-12T04:55:58.197885Z,add,36.0592,127.0619,86.0,,,D,1.0,0.0
2024T000000056,KS,IKSB,HH,2024-06-12T04:55:49.192662Z,2024-06-12T04:55:53.660505Z,add,35.9355,126.9747,66.0,,,D,1.0,0.0
2024T000000056,KS,IMSB,HH,2024-06-12T04:55:52.070025Z,2024-06-12T04:55:58.627281Z,add,35.6124,127.2854,238.0,,,D,1.0,0.0
2024T000000056,KS,IMWB,HH,2024-06-12T04:56:25.296057Z,2024-06-12T04:56:57.945752Z,add,37.237934,129.342076,21.0,,,D,0.9899,0.03
2024T000000056,KS,INCA,HG,2024-06-12T04:56:13.918693Z,2024-06-12T04:56:37.483360Z,add,37.4777,126.624,108.0,,,D,0.9998,0.0006
2024T000000056,KS,INJA,HG,2024-06-12T04:56:07.355934Z,2024-06-12T04:56:25.607235Z,add,36.993,126.918474,59.0,,,D,1.0,0.0
2024T000000056,KS,IPTA,HG,2024-06-12T04:56:07.851341Z,2024-06-12T04:56:26.570523Z,add,36.996887,127.135381,0.0649999999999999,,,U,0.9999,0.0004
2024T000000056,KS,ISHB,HH,2024-06-12T04:56:12.122156Z,2024-06-12T04:56:34.252110Z,add,37.348832,126.70386,49.0,,,D,0.9992,0.0045
2024T000000056,KS,IYIB,HH,2024-06-12T04:56:11.763214Z,2024-06-12T04:56:33.606515Z,add,37.2708,127.2317,164.0,,,U,0.927,0.0942
2024T000000056,KS,IYPA,HG,2024-06-12T04:56:15.607090Z,2024-06-12T04:56:40.520080Z,add,37.491441,127.521814,94.0,,,D,0.9999,0.0002
2024T000000056,KS,JAEA,HG,2024-06-12T04:56:18.776751Z,2024-06-12T04:56:46.220884Z,add,36.8,128.9903,380.0,,,D,0.7694,0.1969
2024T000000056,KS,JAEB,HH,2024-06-12T04:56:02.241460Z,2024-06-12T04:56:16.185372Z,add,34.879054,126.028758,2.0,,,D,0.8401,0.1277
2024T000000056,KS,JAGA,HG,2024-06-12T04:55:50.629724Z,2024-06-12T04:55:56.141212Z,add,35.3196,126.8107,121.8,,,U,1.0,0.0
2024T000000056,KS,JAHA,HG,2024-06-12T04:56:02.722048Z,2024-06-12T04:56:17.014972Z,add,34.689,126.9194,89.0,,,D,0.5106,0.2447
2024T000000056,KS,JASA,HG,2024-06-12T04:55:55.550526Z,2024-06-12T04:56:04.635622Z,add,35.6571,127.5204,454.0,,,D,1.0,0.0
2024T000000056,KS,JCUA,HG,2024-06-12T04:56:17.032906Z,2024-06-12T04:56:43.084502Z,add,37.2753,128.2694,322.0,,,D,0.5266,0.2067
2024T000000056,KS,JDGB,HH,2024-06-12T04:56:24.250701Z,2024-06-12T04:56:56.065748Z,add,37.690417,128.674248,813.0,,,D,0.9999,0.0005
2024T000000056,KS,JDO2,EL,2024-06-12T04:56:06.928379Z,2024-06-12T04:56:24.688390Z,add,34.473,126.3238,541.0,,,U,0.9999,0.0003
2024T000000056,KS,JECB,HH,2024-06-12T04:56:15.279515Z,2024-06-12T04:56:39.930911Z,add,37.1595,128.1945,317.0,,,U,0.9814,0.0739
2024T000000056,KS,JEDA,HG,2024-06-12T04:55:59.666142Z,2024-06-12T04:56:11.739941Z,add,35.001844,126.101988,8.0,,,D,0.986,0.0397
2024T000000056,KS,JEJB,HH,2024-06-12T04:56:19.813441Z,2024-06-12T04:56:48.085399Z,add,35.6374,129.4411,46.4,,,U,0.9991,0.0023
2024T000000056,KS,JESA,HG,2024-06-12T04:56:21.472341Z,2024-06-12T04:56:51.068942Z,add,37.4303,128.6653,434.0,,,D,0.9684,0.027
2024T000000056,KS,JEU2,EL,2024-06-12T04:55:48.395369Z,2024-06-12T04:55:52.252119Z,original,35.49345,126.929807,198.0,2024-06-12T04:55:48.395369Z,,U,1.0,0.0
2024T000000056,KS,JGJA,HG,2024-06-12T04:56:26.084563Z,2024-06-12T04:56:59.363825Z,add,37.704719,128.913415,78.0,,,U,0.8391,0.0555
2024T000000056,KS,JGNA,HG,2024-06-12T04:56:03.941831Z,2024-06-12T04:56:19.120540Z,add,35.8754,128.0485,413.0,,,U,0.9992,0.003
2024T000000056,KS,JHCB,HH,2024-06-12T04:56:25.844432Z,2024-06-12T04:56:58.931968Z,add,38.232183,127.688756,468.0,,,U,0.9993,0.0035
2024T000000056,KS,JINA,HG,2024-06-12T04:56:05.885483Z,2024-06-12T04:56:22.554650Z,add,35.1642,128.0402,73.0,,,U,0.8834,0.1244
2024T000000056,KS,JJBA,HG,2024-06-12T04:56:23.052587Z,2024-06-12T04:56:53.910987Z,add,37.647925,128.564524,575.0,,,D,0.5052,0.153
2024T000000056,KS,JJU2,HH,2024-06-12T04:56:20.738973Z,2024-06-12T04:56:49.749979Z,add,33.4305,126.5463,569.0,,,D,0.9863,0.0202
2024T000000056,KS,JKJA,HG,2024-06-12T04:56:18.153172Z,2024-06-12T04:56:45.099353Z,add,36.2421,129.2151,424.0,,,U,0.9962,0.0053
2024T000000056,KS,JLSA,HG,2024-06-12T04:55:58.943719Z,2024-06-12T04:56:10.492831Z,add,35.3574,127.648,541.0,,,D,1.0,0.0
2024T000000056,KS,JMJ2,EL,2024-06-12T04:56:26.869815Z,2024-06-12T04:57:00.776019Z,add,37.8816,128.7561,108.0,,,U,0.9986,0.003
2024T000000056,KS,JNHA,HG,2024-06-12T04:56:13.591556Z,2024-06-12T04:56:36.894974Z,add,35.1121,128.7536,47.0,,,D,0.9628,0.0443
2024T000000056,KS,JNPA,HG,2024-06-12T04:56:07.145087Z,2024-06-12T04:56:25.154111Z,add,36.7956,127.5621,128.0,,,D,0.9986,0.0043
2024T000000056,KS,JNUA,HG,2024-06-12T04:56:03.447414Z,2024-06-12T04:56:18.267079Z,add,36.6908,127.2005,126.0,,,U,0.7511,0.0638
2024T000000056,KS,JNYA,HG,2024-06-12T04:56:12.496094Z,2024-06-12T04:56:34.924678Z,add,35.2822,128.7175,74.0,,,D,0.9703,0.072
2024T000000056,KS,JODB,HH,2024-06-12T04:56:10.039986Z,2024-06-12T04:56:30.507088Z,add,34.3115,126.0437,60.0,,,U,1.0,0.0
2024T000000056,KS,JOGB,HH,2024-06-12T04:56:25.736174Z,2024-06-12T04:56:58.737255Z,add,37.621027,128.980129,70.0,,,D,1.0,0.0
2024T000000056,KS,JSTB,HH,2024-06-12T04:56:19.167027Z,2024-06-12T04:56:46.922807Z,add,37.19218,128.66809,596.0,,,D,0.781,0.111
2024T000000056,KS,JUCA,HG,2024-06-12T04:56:13.837888Z,2024-06-12T04:56:37.338024Z,add,35.2423,128.828,56.0,,,U,0.8285,0.1988
2024T000000056,KS,JURA,HG,2024-06-12T04:56:16.078750Z,2024-06-12T04:56:41.368392Z,add,37.6147,127.0868,88.0,,,D,0.8145,0.1228
2024T000000056,KS,JWJB,HH,2024-06-12T04:56:17.214762Z,2024-06-12T04:56:43.411579Z,add,37.415544,128.050498,299.0,,,D,0.9454,0.0978
2024T000000056,KS,KAWA,HG,2024-06-12T04:56:26.714936Z,2024-06-12T04:57:00.497487Z,add,37.8052,128.8548,133.0,,,D,0.7677,0.0923
2024T000000056,KS,KCH2,EL,2024-06-12T04:56:01.767042Z,2024-06-12T04:56:15.366411Z,add,35.614,127.9188,442.0,,,D,1.0,0.0
2024T000000056,KS,KESB,HH,2024-06-12T04:56:09.252805Z,2024-06-12T04:56:29.091244Z,add,36.953658,127.604785,0.237,,,D,0.9986,0.003
2024T000000056,KS,KH2B,HH,2024-06-12T04:56:05.434871Z,2024-06-12T04:56:21.773589Z,add,34.6185,127.2757,108.0,,,D,0.8947,0.1795
2024T000000056,KS,KKDA,HG,2024-06-12T04:56:07.148196Z,2024-06-12T04:56:25.160792Z,add,34.4557,127.1222,55.0,,,D,0.9998,0.0011
2024T000000056,KS,KMSB,HH,2024-06-12T04:55:57.208148Z,2024-06-12T04:56:07.496934Z,add,36.1059,127.4816,217.8,,,D,1.0,0.0
2024T000000056,KS,KOSB,HH,2024-06-12T04:56:33.201132Z,2024-06-12T04:57:12.161763Z,add,38.6028,128.3595,15.0,,,D,0.5195,0.2921
2024T000000056,KS,KWJ2,HH,2024-06-12T04:55:54.314396Z,2024-06-12T04:56:02.501949Z,add,35.1599,126.9911,263.0,,,U,1.0,0.0
2024T000000056,KS,KWJU,HH,2024-06-12T04:55:54.314396Z,2024-06-12T04:56:02.501949Z,add,35.1599,126.9911,263.0,,,U,1.0,0.0
2024T000000056,KS,LIWA,HG,2024-06-12T04:56:00.432638Z,2024-06-12T04:56:13.063012Z,add,36.2482,127.6137,151.0,,,D,1.0,0.0
2024T000000056,KS,LMGA,HG,2024-06-12T04:56:23.577208Z,2024-06-12T04:56:54.854499Z,add,37.4918,128.8637,554.0,,,D,1.0,0.0
2024T000000056,KS,MALA,HG,2024-06-12T04:55:52.893927Z,2024-06-12T04:56:00.049650Z,add,35.7445,127.3477,304.0,,,D,1.0,0.0
2024T000000056,KS,MANA,HG,2024-06-12T04:55:56.630608Z,2024-06-12T04:56:06.500004Z,add,35.0941,126.285,70.4,,,D,1.0,0.0
2024T000000056,KS,MGY2,EL,2024-06-12T04:56:09.259080Z,2024-06-12T04:56:29.102529Z,add,36.6551667,128.060783,70.4,,,D,0.9972,0.0075
2024T000000056,KS,MJDB,HH,2024-06-12T04:56:14.394355Z,2024-06-12T04:56:38.338880Z,add,34.2074,125.469,47.0,,,U,0.7453,0.2284
2024T000000056,KS,MLGA,HG,2024-06-12T04:56:15.448468Z,2024-06-12T04:56:40.234786Z,add,35.3113,128.997,52.0,,,U,0.9385,0.0916
2024T000000056,KS,MMD,HH,2024-06-12T04:56:14.804625Z,2024-06-12T04:56:39.076785Z,add,34.6488,128.5769,128.0,,,D,0.9977,0.0053
2024T000000056,KS,MND,HH,2024-06-12T04:55:48.361762Z,2024-06-12T04:55:52.139442Z,original,35.8043,126.4242,56.4,,2024-06-12T04:55:52.139442Z,D,1.0,0.0
2024T000000056,KS,MNDB,HH,2024-06-12T04:55:58.748292Z,2024-06-12T04:56:10.155433Z,add,34.966515,127.160857,168.0,,,U,0.9858,0.0132
2024T000000056,KS,MOGA,HG,2024-06-12T04:56:18.481952Z,2024-06-12T04:56:45.690677Z,add,37.6962,127.5825,126.0,,,D,1.0,0.0
2024T000000056,KS,MOPB,HH,2024-06-12T04:56:00.866030Z,2024-06-12T04:56:13.811120Z,add,34.8173,126.3812,87.0,,,D,0.9113,0.2275
2024T000000056,KS,MSMB,HH,2024-06-12T04:55:46.114629Z,2024-06-12T04:55:48.176712Z,original,35.689173,126.556217,49.0,2024-06-12T04:55:46.114629Z,2024-06-12T04:55:48.176712Z,D,1.0,0.0
2024T000000056,KS,MSNA,HG,2024-06-12T04:56:14.413331Z,2024-06-12T04:56:38.373011Z,add,35.5884,128.9539,275.0,,,D,0.9009,0.0941
2024T000000056,KS,MUS2,EL,2024-06-12T04:56:19.514870Z,2024-06-12T04:56:47.548412Z,add,37.8862,126.7656,70.8,,,D,0.9627,0.0967
2024T000000056,KS,NACA,HG,2024-06-12T04:55:48.496372Z,2024-06-12T04:55:52.458760Z,add,35.9505,126.591,51.0,,,U,1.0,0.0
2024T000000056,KS,NAHA,HG,2024-06-12T04:56:07.611945Z,2024-06-12T04:56:26.139935Z,add,34.8167,127.9261,96.0,,,U,0.9871,0.0111
2024T000000056,KS,NAJA,HG,2024-06-12T04:55:56.155822Z,2024-06-12T04:56:05.680465Z,add,35.0261,126.8264,67.4,,,U,1.0,0.0
2024T000000056,KS,NAMB,HH,2024-06-12T04:56:23.306936Z,2024-06-12T04:56:54.368425Z,add,37.7711,128.3863,655.0,,,U,1.0,0.0
2024T000000056,KS,NAWB,HH,2024-06-12T04:55:54.901583Z,2024-06-12T04:56:03.515548Z,add,35.42117,127.396272,127.0,,,D,1.0,0.0
2024T000000056,KS,NCNA,HG,2024-06-12T04:56:22.258229Z,2024-06-12T04:56:52.482353Z,add,37.8197,128.0919,277.0,,,D,0.9987,0.0035
2024T000000056,KS,NGJA,HG,2024-06-12T04:56:03.355487Z,2024-06-12T04:56:18.108400Z,add,34.644516,126.784051,55.0,,,U,0.9947,0.0105
2024T000000056,KS,NHPA,HG,2024-06-12T04:55:55.786257Z,2024-06-12T04:56:05.042576Z,add,35.060394,126.527374,37.0,,,U,1.0,0.0
2024T000000056,KS,NHSB,HH,2024-06-12T04:56:09.438352Z,2024-06-12T04:56:29.424974Z,add,34.687072,125.450413,111.0,,,U,1.0,0.0002
2024T000000056,KS,NJDA,HG,2024-06-12T04:56:08.315216Z,2024-06-12T04:56:27.404865Z,add,37.0503,126.4221,59.0,,,D,0.9951,0.0118
2024T000000056,KS,NLDA,HG,2024-06-12T04:56:07.557856Z,2024-06-12T04:56:26.041181Z,add,34.5326,127.4673,127.0,,,U,0.9859,0.0162
2024T000000056,KS,NOSA,HG,2024-06-12T04:55:55.931080Z,2024-06-12T04:56:05.292547Z,add,36.2836,127.1272,108.0,,,D,0.8973,0.0757
2024T000000056,KS,NPGA,HG,2024-06-12T04:56:02.798648Z,2024-06-12T04:56:17.147198Z,add,34.786946,126.147751,29.0,,,D,0.9998,0.0005
2024T000000056,KS,NSJA,HG,2024-06-12T04:56:07.740154Z,2024-06-12T04:56:26.370538Z,add,34.381934,126.515861,45.0,,,U,0.9983,0.005
2024T000000056,KS,NYSA,HG,2024-06-12T04:56:07.732170Z,2024-06-12T04:56:26.356177Z,add,34.378096,126.88675,35.0,,,U,0.9448,0.0607
